No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
3016,2014,5,6,15,111,5,21,1005,SE,7.15,0,0
3017,2014,5,6,16,110,6,20,1005,SE,10.28,0,0
3018,2014,5,6,17,108,6,20,1004,SE,12.07,0,0
3019,2014,5,6,18,106,6,19,1003,cv,0.89,0,0
3020,2014,5,6,19,108,7,18,1004,cv,1.78,0,0
3021,2014,5,6,20,120,8,17,1004,NE,1.79,0,0
3022,2014,5,6,21,154,8,17,1004,SE,1.79,0,0
3023,2014,5,6,22,134,7,17,1004,cv,0.89,0,0
3024,2014,5,6,23,133,8,16,1003,SE,3.13,0,1
3025,2014,5,7,0,124,8,15,1004,cv,0.89,0,0
3026,2014,5,7,1,126,8,13,1003,cv,1.78,0,0
3027,2014,5,7,2,127,8,12,1003,cv,2.23,0,0
3028,2014,5,7,3,132,9,12,1002,NE,0.89,0,0
3029,2014,5,7,4,132,8,11,1003,NE,1.78,0,0
3030,2014,5,7,5,135,8,11,1003,NW,1.79,0,0
3031,2014,5,7,6,159,8,12,1004,cv,0.89,0,0
3032,2014,5,7,7,151,8,14,1005,NW,1.79,0,0
3033,2014,5,7,8,148,8,18,1006,NW,4.92,0,0
3034,2014,5,7,9,140,4,21,1006,NW,9.84,0,0
3035,2014,5,7,10,105,3,22,1006,NW,13.86,0,0
3036,2014,5,7,11,85,-1,23,1007,NW,21.01,0,0
3037,2014,5,7,12,84,-3,24,1007,NW,25.03,0,0
3038,2014,5,7,13,114,-4,26,1006,NW,32.18,0,0
3039,2014,5,7,14,112,-6,27,1006,NW,43.36,0,0
3040,2014,5,7,15,111,-6,27,1005,NW,52.3,0,0
3041,2014,5,7,16,36,-7,26,1005,NW,61.24,0,0
3042,2014,5,7,17,12,-6,26,1006,NW,68.39,0,0
3043,2014,5,7,18,12,-6,24,1007,NW,72.41,0,0
3044,2014,5,7,19,15,-4,21,1008,NE,3.13,0,0
3045,2014,5,7,20,23,-2,20,1009,NE,7.15,0,0
3046,2014,5,7,21,24,-3,18,1011,SE,1.79,0,0
3047,2014,5,7,22,16,-2,17,1012,SE,3.58,0,0
3048,2014,5,7,23,63,8,14,1013,SE,4.47,0,0
3049,2014,5,8,0,84,9,12,1014,cv,0.89,0,0
3050,2014,5,8,1,93,9,14,1014,SE,3.13,0,0
3051,2014,5,8,2,109,10,13,1015,SE,4.92,0,0
3052,2014,5,8,3,128,9,12,1015,SE,5.81,0,0
3053,2014,5,8,4,125,9,10,1015,SE,6.7,0,0
3054,2014,5,8,5,125,9,10,1015,NE,0.89,0,0
3055,2014,5,8,6,126,9,11,1016,NE,1.78,0,0
3056,2014,5,8,7,136,11,13,1016,cv,0.89,0,0
3057,2014,5,8,8,147,11,16,1016,cv,1.78,0,0
3058,2014,5,8,9,95,10,18,1016,NE,1.79,0,0
3059,2014,5,8,10,72,10,20,1016,cv,0.89,0,0
3060,2014,5,8,11,64,9,20,1016,cv,2.68,0,0
3061,2014,5,8,12,61,7,22,1014,SE,4.02,0,0
3062,2014,5,8,13,58,5,22,1013,SE,8.04,0,0
3063,2014,5,8,14,65,5,23,1013,SE,12.06,0,0
3064,2014,5,8,15,62,5,23,1012,SE,17.87,0,0
3065,2014,5,8,16,79,5,23,1012,SE,23.68,0,0
3066,2014,5,8,17,74,5,22,1011,SE,27.7,0,0
3067,2014,5,8,18,67,5,21,1011,SE,32.62,0,0
3068,2014,5,8,19,80,5,20,1012,SE,37.54,0,0
3069,2014,5,8,20,68,4,19,1012,SE,41.56,0,0
3070,2014,5,8,21,63,5,18,1013,SE,45.58,0,0
3071,2014,5,8,22,55,5,18,1014,SE,48.71,0,0
3072,2014,5,8,23,70,6,18,1015,SE,51.84,0,0
3073,2014,5,9,0,84,6,17,1014,SE,54.97,0,0
3074,2014,5,9,1,65,6,17,1014,SE,56.76,0,0
3075,2014,5,9,2,65,6,17,1015,cv,0.89,0,0
3076,2014,5,9,3,70,7,16,1015,NE,0.89,0,0
3077,2014,5,9,4,70,6,16,1015,cv,0.89,0,0
3078,2014,5,9,5,75,5,16,1014,cv,1.78,0,0
3079,2014,5,9,6,90,6,16,1014,cv,2.67,0,0
3080,2014,5,9,7,91,5,17,1015,cv,3.56,0,0
3081,2014,5,9,8,87,4,17,1015,SE,4.92,0,0
3082,2014,5,9,9,80,6,17,1015,SE,8.94,0,0
3083,2014,5,9,10,83,7,17,1016,SE,12.96,0,0
3084,2014,5,9,11,79,7,17,1016,SE,17.88,0,0
3085,2014,5,9,12,69,7,17,1016,SE,22.8,0,0
3086,2014,5,9,13,70,7,18,1015,SE,27.72,0,0
3087,2014,5,9,14,72,7,19,1015,SE,31.74,0,0
3088,2014,5,9,15,74,7,19,1014,SE,33.53,0,0
3089,2014,5,9,16,71,4,21,1013,SE,36.66,0,0
3090,2014,5,9,17,48,3,21,1013,SE,41.58,0,0
3091,2014,5,9,18,43,4,20,1013,SE,46.5,0,0
3092,2014,5,9,19,45,4,19,1014,SE,51.42,0,0
3093,2014,5,9,20,47,4,18,1015,SE,57.23,0,0
3094,2014,5,9,21,56,5,18,1015,SE,62.15,0,0
3095,2014,5,9,22,59,5,17,1015,SE,66.17,0,0
3096,2014,5,9,23,59,5,17,1016,SE,67.96,0,0
3097,2014,5,10,0,55,5,17,1016,SE,71.09,0,0
3098,2014,5,10,1,50,5,16,1016,cv,0.89,0,0
3099,2014,5,10,2,46,5,16,1016,SE,1.79,0,0
3100,2014,5,10,3,40,5,16,1015,SE,4.92,0,0
3101,2014,5,10,4,46,5,15,1016,SE,8.05,0,0
3102,2014,5,10,5,47,5,14,1016,cv,0.89,0,0
3103,2014,5,10,6,50,6,14,1016,cv,1.78,0,0
3104,2014,5,10,7,46,7,15,1017,cv,2.67,0,0
3105,2014,5,10,8,47,6,16,1017,SE,1.79,0,0
3106,2014,5,10,9,55,7,17,1017,SE,6.71,0,0
3107,2014,5,10,10,51,7,17,1017,SE,9.84,0,0
3108,2014,5,10,11,63,7,17,1017,SE,12.97,0,0
3109,2014,5,10,12,62,7,18,1017,NE,4.02,0,0
3110,2014,5,10,13,64,8,19,1016,SE,1.79,0,0
3111,2014,5,10,14,63,7,19,1016,SE,3.58,0,0
3112,2014,5,10,15,63,7,20,1015,NE,1.79,0,0
3113,2014,5,10,16,59,7,20,1015,NE,3.58,0,0
3114,2014,5,10,17,70,6,20,1015,NE,5.37,0,0
3115,2014,5,10,18,71,8,19,1014,SE,1.79,0,0
3116,2014,5,10,19,69,5,19,1014,SE,4.92,0,0
3117,2014,5,10,20,65,3,19,1015,SE,6.71,0,0
3118,2014,5,10,21,54,1,19,1016,SE,10.73,0,0
3119,2014,5,10,22,40,3,17,1016,SE,14.75,0,1
3120,2014,5,10,23,42,6,14,1017,SE,16.54,0,2
3121,2014,5,11,0,42,9,12,1016,NE,1.79,0,3
3122,2014,5,11,1,48,9,11,1015,NE,4.92,0,4
3123,2014,5,11,2,51,9,10,1014,NW,4.92,0,5
3124,2014,5,11,3,57,9,10,1012,NW,8.94,0,6
3125,2014,5,11,4,49,9,10,1011,NE,5.81,0,7
3126,2014,5,11,5,46,9,11,1011,NE,10.73,0,8
3127,2014,5,11,6,40,10,11,1010,NE,15.65,0,9
3128,2014,5,11,7,39,10,11,1009,NE,19.67,0,10
3129,2014,5,11,8,33,10,11,1009,NE,23.69,0,11
3130,2014,5,11,9,26,10,11,1009,NE,27.71,0,12
3131,2014,5,11,10,34,10,11,1008,NE,32.63,0,13
3132,2014,5,11,11,22,10,12,1007,NW,4.92,0,14
3133,2014,5,11,12,22,10,12,1006,NW,9.84,0,15
3134,2014,5,11,13,21,10,12,1005,NW,14.76,0,16
3135,2014,5,11,14,16,10,13,1004,NW,19.68,0,17
3136,2014,5,11,15,17,10,13,1003,NW,23.7,0,18
3137,2014,5,11,16,8,10,14,1002,NW,26.83,0,19
3138,2014,5,11,17,17,9,14,1002,NW,30.85,0,0
3139,2014,5,11,18,15,9,14,1001,NW,33.98,0,1
3140,2014,5,11,19,20,9,14,1001,SE,1.79,0,2
3141,2014,5,11,20,22,10,13,1001,SE,4.92,0,3
3142,2014,5,11,21,30,10,13,1002,SE,8.05,0,0
3143,2014,5,11,22,28,10,13,1002,SE,11.18,0,0
3144,2014,5,11,23,35,10,13,1001,SE,12.97,0,0
3145,2014,5,12,0,40,10,12,1001,cv,0.89,0,0
3146,2014,5,12,1,46,10,11,1000,SE,0.89,0,0
3147,2014,5,12,2,45,10,11,1000,SE,2.68,0,0
3148,2014,5,12,3,47,10,11,1000,cv,0.89,0,0
3149,2014,5,12,4,47,9,10,1000,cv,1.34,0,0
3150,2014,5,12,5,57,8,9,1000,NW,0.89,0,0
3151,2014,5,12,6,65,10,11,1001,NW,2.68,0,0
3152,2014,5,12,7,72,12,13,1002,NW,4.47,0,0
3153,2014,5,12,8,75,12,16,1002,cv,0.89,0,0
3154,2014,5,12,9,82,11,19,1002,cv,1.78,0,0
3155,2014,5,12,10,53,10,23,1002,NW,1.79,0,0
3156,2014,5,12,11,21,5,26,1002,NW,6.71,0,0
3157,2014,5,12,12,23,3,28,1001,NW,12.52,0,0
3158,2014,5,12,13,23,6,29,1000,SE,8.05,0,0
3159,2014,5,12,14,23,5,29,1000,SE,15.2,0,0
3160,2014,5,12,15,23,6,30,999,SE,23.25,0,0
3161,2014,5,12,16,30,7,29,999,SE,31.3,0,0
3162,2014,5,12,17,29,9,29,999,SE,37.11,0,0
3163,2014,5,12,18,40,9,28,998,SE,44.26,0,0
3164,2014,5,12,19,52,10,27,999,SE,50.07,0,0
3165,2014,5,12,20,64,11,26,999,SE,55.88,0,0
3166,2014,5,12,21,65,12,25,1000,SE,60.8,0,0
3167,2014,5,12,22,58,11,25,1000,SE,66.61,0,0
3168,2014,5,12,23,54,9,24,1001,SE,70.63,0,0
3169,2014,5,13,0,42,7,23,1000,SE,73.76,0,0
3170,2014,5,13,1,43,9,19,1000,SE,75.55,0,0
3171,2014,5,13,2,40,10,16,1000,cv,0.89,0,0
3172,2014,5,13,3,50,9,13,1000,NW,0.89,0,0
3173,2014,5,13,4,47,10,13,1000,cv,0.45,0,0
3174,2014,5,13,5,57,11,12,1000,cv,1.34,0,0
3175,2014,5,13,6,80,12,13,1001,NW,0.89,0,0
3176,2014,5,13,7,108,14,16,1001,NW,1.78,0,0
3177,2014,5,13,8,106,12,19,1001,NE,1.79,0,0
3178,2014,5,13,9,98,12,21,1001,SE,1.79,0,0
3179,2014,5,13,10,112,12,22,1001,SE,3.58,0,0
3180,2014,5,13,11,104,12,25,1000,cv,0.89,0,0
3181,2014,5,13,12,86,12,26,1000,NE,1.79,0,0
3182,2014,5,13,13,82,10,29,999,NW,3.13,0,0
3183,2014,5,13,14,52,8,30,999,NW,8.05,0,0
3184,2014,5,13,15,42,1,30,998,NW,16.99,0,0
3185,2014,5,13,16,45,-1,31,998,NW,29.06,0,0
3186,2014,5,13,17,34,0,30,997,NW,38,0,0
3187,2014,5,13,18,30,-2,29,997,NW,46.94,0,0
3188,2014,5,13,19,30,-2,28,998,NW,51.86,0,0
3189,2014,5,13,20,40,-3,27,1000,NW,57.67,0,0
3190,2014,5,13,21,36,-4,24,1001,NW,64.82,0,0
3191,2014,5,13,22,29,-5,22,1003,NW,71.97,0,0
3192,2014,5,13,23,25,-7,22,1003,NW,81.8,0,0
3193,2014,5,14,0,32,-5,20,1004,NW,91.63,0,0
3194,2014,5,14,1,38,-5,19,1004,NW,98.78,0,0
3195,2014,5,14,2,34,-4,18,1004,NW,106.83,0,0
3196,2014,5,14,3,32,-3,18,1005,NW,114.88,0,0
3197,2014,5,14,4,34,-2,18,1005,NW,126.95,0,0
3198,2014,5,14,5,29,-1,18,1006,NW,136.78,0,0
3199,2014,5,14,6,26,-1,18,1006,NW,144.83,0,0
3200,2014,5,14,7,23,-2,19,1007,NW,153.77,0,0
3201,2014,5,14,8,22,-2,19,1007,NW,164.95,0,0
3202,2014,5,14,9,17,-2,20,1007,NW,176.13,0,0
3203,2014,5,14,10,11,-1,21,1007,NW,187.31,0,0
3204,2014,5,14,11,20,-1,22,1007,NW,196.25,0,0
3205,2014,5,14,12,14,0,20,1007,NW,203.4,0,0
3206,2014,5,14,13,16,-1,22,1006,NW,210.55,0,0
3207,2014,5,14,14,14,-1,22,1006,NW,217.7,0,0
3208,2014,5,14,15,14,-1,22,1005,NW,223.51,0,0
3209,2014,5,14,16,18,-2,22,1004,cv,4.02,0,0
3210,2014,5,14,17,12,-3,22,1003,cv,4.91,0,0
3211,2014,5,14,18,19,-2,22,1003,SE,1.79,0,0
3212,2014,5,14,19,19,2,18,1003,cv,0.89,0,0
3213,2014,5,14,20,25,5,14,1004,cv,1.78,0,0
3214,2014,5,14,21,30,-1,19,1004,SE,4.02,0,0
3215,2014,5,14,22,25,-2,19,1004,SE,8.04,0,0
3216,2014,5,14,23,27,2,13,1003,cv,0.89,0,0
3217,2014,5,15,0,30,4,11,1003,cv,1.78,0,0
3218,2014,5,15,1,76,5,11,1002,cv,2.67,0,0
3219,2014,5,15,2,68,5,11,1001,NE,1.79,0,0
3220,2014,5,15,3,77,6,10,1001,cv,0.89,0,0
3221,2014,5,15,4,68,5,10,1001,cv,1.78,0,0
3222,2014,5,15,5,59,4,8,1001,NW,3.13,0,0
3223,2014,5,15,6,45,6,11,1002,NW,6.26,0,0
3224,2014,5,15,7,37,5,15,1002,NW,9.39,0,0
3225,2014,5,15,8,89,4,18,1002,NW,11.18,0,0
3226,2014,5,15,9,52,3,20,1002,NE,1.79,0,0
3227,2014,5,15,10,40,5,23,1001,NE,3.58,0,0
3228,2014,5,15,11,45,0,25,1001,NE,5.37,0,0
3229,2014,5,15,12,69,0,27,1000,SE,3.13,0,0
3230,2014,5,15,13,80,1,28,999,SE,7.15,0,0
3231,2014,5,15,14,96,2,29,999,SE,11.17,0,0
3232,2014,5,15,15,107,0,29,998,SE,16.98,0,0
3233,2014,5,15,16,111,1,28,997,SE,22.79,0,0
3234,2014,5,15,17,121,3,28,998,SE,25.92,0,0
3235,2014,5,15,18,109,5,27,997,SE,29.05,0,0
3236,2014,5,15,19,94,3,27,998,SE,33.07,0,0
3237,2014,5,15,20,95,4,26,999,SE,38.88,0,0
3238,2014,5,15,21,105,6,24,999,SE,42.01,0,0
3239,2014,5,15,22,94,7,22,1000,SE,45.14,0,0
3240,2014,5,15,23,121,6,21,1001,NE,4.02,0,0
3241,2014,5,16,0,203,4,21,1001,SE,1.79,0,0
3242,2014,5,16,1,84,5,19,1001,cv,0.89,0,0
3243,2014,5,16,2,96,6,18,1002,NW,4.02,0,0
3244,2014,5,16,3,83,7,16,1002,SE,0.89,0,0
3245,2014,5,16,4,85,8,14,1003,cv,0.89,0,0
3246,2014,5,16,5,93,7,14,1004,NE,1.79,0,0
3247,2014,5,16,6,89,9,16,1005,NW,3.13,0,0
3248,2014,5,16,7,75,5,22,1006,NW,6.26,0,0
3249,2014,5,16,8,57,3,23,1007,NE,4.02,0,0
3250,2014,5,16,9,271,2,25,1008,NE,11.17,0,0
3251,2014,5,16,10,50,4,26,1008,NE,15.19,0,0
3252,2014,5,16,11,74,4,27,1008,NE,19.21,0,0
3253,2014,5,16,12,56,3,27,1008,SE,4.02,0,0
3254,2014,5,16,13,48,1,30,1008,NW,4.02,0,0
3255,2014,5,16,14,60,2,29,1007,NE,3.13,0,0
3256,2014,5,16,15,49,1,29,1007,NE,4.92,0,0
3257,2014,5,16,16,45,2,29,1006,SE,3.13,0,0
3258,2014,5,16,17,42,3,29,1007,NE,1.79,0,0
3259,2014,5,16,18,38,1,28,1007,SE,3.13,0,0
3260,2014,5,16,19,43,5,26,1008,SE,7.15,0,0
3261,2014,5,16,20,47,6,25,1009,SE,12.07,0,0
3262,2014,5,16,21,63,5,23,1011,SE,19.22,0,0
3263,2014,5,16,22,71,4,22,1012,SE,24.14,0,0
3264,2014,5,16,23,105,6,20,1013,SE,25.93,0,0
3265,2014,5,17,0,74,6,18,1013,cv,0.89,0,0
3266,2014,5,17,1,71,6,18,1013,cv,1.78,0,0
3267,2014,5,17,2,80,5,18,1013,SE,1.79,0,0
3268,2014,5,17,3,79,6,16,1013,cv,0.45,0,0
3269,2014,5,17,4,76,7,15,1013,NE,0.89,0,0
3270,2014,5,17,5,69,8,15,1013,NE,1.78,0,0
3271,2014,5,17,6,68,8,15,1014,NE,2.67,0,0
3272,2014,5,17,7,94,9,18,1014,NW,1.79,0,0
3273,2014,5,17,8,96,7,21,1015,NW,4.92,0,0
3274,2014,5,17,9,98,5,22,1015,cv,0.89,0,0
3275,2014,5,17,10,98,6,23,1015,SE,1.79,0,0
3276,2014,5,17,11,109,7,25,1014,cv,1.79,0,0
3277,2014,5,17,12,95,5,26,1013,SE,4.02,0,0
3278,2014,5,17,13,87,5,28,1012,SE,9.83,0,0
3279,2014,5,17,14,90,5,28,1011,SE,15.64,0,0
3280,2014,5,17,15,69,5,28,1010,SE,21.45,0,0
3281,2014,5,17,16,54,5,28,1009,SE,28.6,0,0
3282,2014,5,17,17,52,5,28,1009,SE,35.75,0,0
3283,2014,5,17,18,48,5,27,1009,SE,39.77,0,0
3284,2014,5,17,19,40,5,25,1010,SE,43.79,0,0
3285,2014,5,17,20,41,5,24,1012,SE,45.58,0,0
3286,2014,5,17,21,21,7,22,1012,SE,47.37,0,1
3287,2014,5,17,22,28,7,21,1012,SE,49.16,0,0
3288,2014,5,17,23,28,6,21,1011,SE,52.29,0,0
3289,2014,5,18,0,34,6,20,1011,SE,54.08,0,0
3290,2014,5,18,1,58,7,18,1011,SE,55.87,0,0
3291,2014,5,18,2,64,7,17,1011,SE,57.66,0,0
3292,2014,5,18,3,68,7,15,1010,cv,0.89,0,0
3293,2014,5,18,4,70,8,14,1010,SE,0.89,0,0
3294,2014,5,18,5,68,8,13,1010,NE,0.89,0,0
3295,2014,5,18,6,77,8,16,1011,cv,0.89,0,0
3296,2014,5,18,7,84,8,18,1011,NE,0.89,0,0
3297,2014,5,18,8,89,9,21,1011,cv,0.89,0,0
3298,2014,5,18,9,103,8,22,1011,SE,1.79,0,0
3299,2014,5,18,10,99,8,25,1010,cv,0.89,0,0
3300,2014,5,18,11,100,9,26,1010,cv,1.78,0,0
3301,2014,5,18,12,132,9,27,1009,cv,2.67,0,0
3302,2014,5,18,13,198,10,29,1008,SE,4.02,0,0
3303,2014,5,18,14,119,10,30,1007,SE,8.94,0,0
3304,2014,5,18,15,137,10,30,1006,SE,14.75,0,0
3305,2014,5,18,16,77,10,30,1005,SE,20.56,0,0
3306,2014,5,18,17,93,11,30,1004,SE,27.71,0,0
3307,2014,5,18,18,124,12,29,1005,SE,32.63,0,0
3308,2014,5,18,19,146,14,28,1005,SE,37.55,0,0
3309,2014,5,18,20,143,13,28,1006,SE,41.57,0,0
3310,2014,5,18,21,115,13,27,1006,SE,44.7,0,0
3311,2014,5,18,22,107,13,26,1006,SE,49.62,0,1
3312,2014,5,18,23,99,13,25,1006,SE,51.41,0,0
3313,2014,5,19,0,100,13,24,1006,SE,53.2,0,0
3314,2014,5,19,1,103,14,20,1007,NE,4.92,0,0
3315,2014,5,19,2,75,14,20,1006,NW,4.02,0,1
3316,2014,5,19,3,61,15,18,1008,NW,8.94,0,3
3317,2014,5,19,4,83,16,17,1008,NE,3.13,0,5
3318,2014,5,19,5,90,16,17,1007,cv,0.89,0,0
3319,2014,5,19,6,70,16,17,1007,cv,2.68,0,1
3320,2014,5,19,7,75,17,18,1006,cv,4.47,0,0
3321,2014,5,19,8,83,16,19,1007,NW,1.79,0,0
3322,2014,5,19,9,79,17,21,1006,cv,0.89,0,0
3323,2014,5,19,10,95,16,22,1006,SE,1.79,0,0
3324,2014,5,19,11,134,16,24,1005,SE,4.92,0,0
3325,2014,5,19,12,161,16,24,1005,SE,8.05,0,0
3326,2014,5,19,13,151,16,25,1004,SE,11.18,0,0
3327,2014,5,19,14,147,16,26,1003,SE,12.97,0,0
3328,2014,5,19,15,143,15,28,1002,SE,16.99,0,0
3329,2014,5,19,16,132,15,28,1001,SE,21.01,0,0
3330,2014,5,19,17,119,14,28,1001,SE,25.03,0,0
3331,2014,5,19,18,102,14,28,1001,SE,26.82,0,0
3332,2014,5,19,19,97,16,26,1002,SE,28.61,0,0
3333,2014,5,19,20,104,16,23,1002,cv,0.89,0,0
3334,2014,5,19,21,123,16,23,1003,SE,1.79,0,0
3335,2014,5,19,22,141,16,22,1003,cv,0.89,0,0
3336,2014,5,19,23,167,16,21,1003,cv,1.78,0,0
3337,2014,5,20,0,174,16,21,1003,cv,2.67,0,0
3338,2014,5,20,1,196,16,20,1003,cv,3.56,0,0
3339,2014,5,20,2,215,16,20,1003,cv,4.01,0,0
3340,2014,5,20,3,214,16,19,1003,cv,4.9,0,0
3341,2014,5,20,4,197,15,18,1003,NW,1.79,0,0
3342,2014,5,20,5,168,14,20,1004,NE,4.92,0,0
3343,2014,5,20,6,122,12,20,1004,NE,8.94,0,0
3344,2014,5,20,7,66,10,22,1005,NE,13.86,0,0
3345,2014,5,20,8,36,8,23,1005,NE,18.78,0,0
3346,2014,5,20,9,20,8,25,1006,NE,23.7,0,0
3347,2014,5,20,10,17,8,26,1006,NE,28.62,0,0
3348,2014,5,20,11,NA,8,28,1005,NE,32.64,0,0
3349,2014,5,20,12,NA,9,29,1005,SE,3.13,0,0
3350,2014,5,20,13,18,7,30,1004,cv,0.89,0,0
3351,2014,5,20,14,14,6,31,1003,cv,2.68,0,0
3352,2014,5,20,15,16,8,31,1003,NE,1.79,0,0
3353,2014,5,20,16,18,8,32,1002,SE,1.79,0,0
3354,2014,5,20,17,20,9,31,1002,SE,4.92,0,0
3355,2014,5,20,18,22,7,31,1002,SE,8.94,0,0
3356,2014,5,20,19,22,8,28,1002,SE,12.07,0,0
3357,2014,5,20,20,45,15,26,1004,SE,16.99,0,0
3358,2014,5,20,21,121,13,23,1005,SE,21.91,0,0
3359,2014,5,20,22,122,12,22,1006,SE,26.83,0,0
3360,2014,5,20,23,114,10,21,1007,SE,28.62,0,0
3361,2014,5,21,0,106,11,20,1006,SE,31.75,0,0
3362,2014,5,21,1,62,12,19,1007,cv,0.89,0,0
3363,2014,5,21,2,84,12,19,1006,SE,1.79,0,0
3364,2014,5,21,3,79,11,18,1005,cv,0.89,0,0
3365,2014,5,21,4,80,12,17,1006,cv,1.78,0,0
3366,2014,5,21,5,85,12,16,1006,NE,0.89,0,0
3367,2014,5,21,6,81,13,17,1007,cv,0.89,0,0
3368,2014,5,21,7,79,13,19,1007,cv,1.78,0,0
3369,2014,5,21,8,80,12,22,1007,NW,3.13,0,0
3370,2014,5,21,9,79,13,23,1008,NW,6.26,0,0
3371,2014,5,21,10,85,13,24,1007,cv,0.89,0,0
3372,2014,5,21,11,85,13,26,1006,cv,2.68,0,0
3373,2014,5,21,12,81,13,27,1006,cv,4.47,0,0
3374,2014,5,21,13,90,14,29,1005,cv,6.26,0,0
3375,2014,5,21,14,97,13,30,1004,SE,3.13,0,0
3376,2014,5,21,15,103,14,30,1003,SE,6.26,0,0
3377,2014,5,21,16,115,15,31,1003,SE,10.28,0,0
3378,2014,5,21,17,117,15,31,1003,SE,16.09,0,0
3379,2014,5,21,18,130,15,30,1003,SE,19.22,0,0
3380,2014,5,21,19,132,17,28,1003,SE,21.01,0,0
3381,2014,5,21,20,136,16,27,1004,SE,22.8,0,0
3382,2014,5,21,21,150,16,26,1005,SE,24.59,0,0
3383,2014,5,21,22,128,16,25,1005,SE,26.38,0,0
3384,2014,5,21,23,144,16,24,1005,SE,28.17,0,0
3385,2014,5,22,0,146,16,23,1005,SE,31.3,0,0
3386,2014,5,22,1,152,15,23,1005,SE,33.09,0,0
3387,2014,5,22,2,165,15,22,1005,SE,34.88,0,0
3388,2014,5,22,3,178,15,20,1005,cv,0.89,0,0
3389,2014,5,22,4,196,16,20,1005,SE,3.13,0,0
3390,2014,5,22,5,215,16,19,1005,cv,0.89,0,0
3391,2014,5,22,6,242,17,20,1006,SE,0.89,0,0
3392,2014,5,22,7,249,18,21,1007,cv,0.89,0,0
3393,2014,5,22,8,258,18,23,1007,SE,1.79,0,0
3394,2014,5,22,9,259,18,25,1008,cv,0.89,0,0
3395,2014,5,22,10,239,18,27,1007,SE,1.79,0,0
3396,2014,5,22,11,224,18,29,1007,SE,4.92,0,0
3397,2014,5,22,12,182,17,31,1007,SE,9.84,0,0
3398,2014,5,22,13,111,15,33,1006,SE,13.86,0,0
3399,2014,5,22,14,59,8,35,1006,SE,21.01,0,0
3400,2014,5,22,15,43,9,35,1005,SE,28.16,0,0
3401,2014,5,22,16,50,9,34,1005,SE,36.21,0,0
3402,2014,5,22,17,54,9,34,1005,SE,43.36,0,0
3403,2014,5,22,18,38,8,33,1005,SE,49.17,0,0
3404,2014,5,22,19,40,9,31,1006,SE,53.19,0,0
3405,2014,5,22,20,56,10,28,1006,SE,56.32,0,0
3406,2014,5,22,21,64,12,27,1007,SE,58.11,0,0
3407,2014,5,22,22,65,12,27,1008,SE,61.24,0,0
3408,2014,5,22,23,63,11,28,1008,SE,64.37,0,0
3409,2014,5,23,0,73,14,23,1009,SE,66.16,0,0
3410,2014,5,23,1,74,12,24,1009,SE,69.29,0,0
3411,2014,5,23,2,84,12,24,1010,SE,72.42,0,0
3412,2014,5,23,3,80,13,24,1010,SE,75.55,0,0
3413,2014,5,23,4,96,14,22,1010,SE,77.34,0,0
3414,2014,5,23,5,109,14,21,1010,NW,1.79,0,0
3415,2014,5,23,6,110,15,22,1010,SE,1.79,0,0
3416,2014,5,23,7,102,16,24,1011,cv,0.89,0,0
3417,2014,5,23,8,105,15,26,1011,SE,1.79,0,0
3418,2014,5,23,9,105,15,29,1011,SE,3.58,0,0
3419,2014,5,23,10,94,13,31,1011,SE,9.39,0,0
3420,2014,5,23,11,92,13,32,1011,SE,16.54,0,0
3421,2014,5,23,12,85,12,34,1010,SE,22.35,0,0
3422,2014,5,23,13,61,10,34,1010,SE,29.5,0,0
3423,2014,5,23,14,54,11,33,1010,SE,36.65,0,0
3424,2014,5,23,15,46,11,34,1009,SE,43.8,0,0
3425,2014,5,23,16,46,10,33,1008,SE,48.72,0,0
3426,2014,5,23,17,56,11,32,1008,SE,53.64,0,0
3427,2014,5,23,18,57,12,31,1008,SE,56.77,0,0
3428,2014,5,23,19,59,12,30,1009,SE,59.9,0,0
3429,2014,5,23,20,61,15,27,1009,cv,0.89,0,0
3430,2014,5,23,21,76,15,27,1009,SE,3.13,0,0
3431,2014,5,23,22,87,14,28,1009,SE,8.05,0,0
3432,2014,5,23,23,99,15,26,1009,SE,11.18,0,0
3433,2014,5,24,0,104,15,26,1008,SE,15.2,0,0
3434,2014,5,24,1,92,15,26,1008,SE,18.33,0,0
3435,2014,5,24,2,89,15,24,1008,NE,1.79,0,0
3436,2014,5,24,3,85,15,24,1008,SE,1.79,0,0
3437,2014,5,24,4,99,15,23,1007,SE,4.92,0,1
3438,2014,5,24,5,98,17,21,1008,SE,8.05,0,3
3439,2014,5,24,6,84,17,19,1008,SE,9.84,0,5
3440,2014,5,24,7,83,17,19,1008,SE,12.97,0,6
3441,2014,5,24,8,102,18,19,1008,SE,14.76,0,7
3442,2014,5,24,9,84,18,19,1008,SE,17.89,0,0
3443,2014,5,24,10,91,18,20,1008,SE,19.68,0,0
3444,2014,5,24,11,104,18,20,1008,SE,22.81,0,1
3445,2014,5,24,12,95,18,20,1008,SE,24.6,0,0
3446,2014,5,24,13,88,19,20,1008,SE,27.73,0,0
3447,2014,5,24,14,78,19,20,1007,SE,29.52,0,0
3448,2014,5,24,15,84,19,21,1007,NE,1.79,0,0
3449,2014,5,24,16,99,19,21,1007,SE,3.13,0,0
3450,2014,5,24,17,93,19,20,1007,SE,6.26,0,0
